CÓDIGO DO ALIMENTO,DESCRIÇÃO DO ALIMENTO,CÓDIGO DA PREPARAÇÃO,DESCRIÇÃO DA PREPARAÇÃO,CÓDIGO DO TIPO DE MEDIDA,DESCRIÇÃO DO TIPO DE MEDIDA,CÓDIGO DO TIPO DE MEDIDA PADRÃO,DESCRIÇÃO DO TIPO DE MEDIDA PADRÃO,QUANTIDADE    EM            GRAMAS,CÓDIGO DA FONTE DE REFERÊNCIA,DESCRIÇÃO DO ALIMENTO NA REFERÊNCIA
7100303,MAMINHA,4,ASSADO(A),68,GRAMA,32,FATIA,1,15,Grama
7100303,MAMINHA,4,ASSADO(A),81,PEDACO,32,FATIA,35,1,Carne bovina ensopada - pedaço médio
7100303,MAMINHA,4,ASSADO(A),94,QUILO,32,FATIA,1000,15,Quilo
7100303,MAMINHA,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100303,MAMINHA,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100303,MAMINHA,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100303,MAMINHA,8,MOLHO VERMELHO,32,FATIA,32,FATIA,35,1,Carne bovina ensopada - pedaço médio
7100303,MAMINHA,8,MOLHO VERMELHO,68,GRAMA,32,FATIA,1,15,Grama
7100303,MAMINHA,8,MOLHO VERMELHO,94,QUILO,32,FATIA,1000,15,Quilo
7100304,PICANHA,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100304,PICANHA,2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100304,PICANHA,2,CROZIDO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100304,PICANHA,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,29,ESPETINHO,5,BIFE,46,2,Espetinho de carne - unidade
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,32,FATIA,5,BIFE,90,1,Carne bovina assada - fatia média
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,33,FILE,5,BIFE,100,1,Bife bovino - unidade média
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,5,BIFE,1,15,Grama
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100304,PICANHA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,5,BIFE,1000,15,Quilo
7100304,PICANHA,4,ASSADO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7100304,PICANHA,4,ASSADO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100304,PICANHA,4,ASSADO(A),29,ESPETINHO,81,PEDACO,46,2,Espetinho de carne - unidade
7100304,PICANHA,4,ASSADO(A),32,FATIA,81,PEDACO,90,1,Carne bovina assada - fatia média
7100304,PICANHA,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100304,PICANHA,4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100304,PICANHA,4,ASSADO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100304,PICANHA,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100304,PICANHA,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100304,PICANHA,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100304,PICANHA,5,FRITO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100304,PICANHA,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100304,PICANHA,13,ENSOPADO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100304,PICANHA,13,ENSOPADO,32,FATIA,5,BIFE,90,1,Carne bovina assada - fatia média
7100304,PICANHA,13,ENSOPADO,68,GRAMA,5,BIFE,1,15,Grama
7100304,PICANHA,13,ENSOPADO,94,QUILO,5,BIFE,1000,15,Quilo
7100501,PATINHO,2,CROZIDO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7100501,PATINHO,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100501,PATINHO,2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100501,PATINHO,2,CROZIDO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100501,PATINHO,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100501,PATINHO,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100501,PATINHO,3,GRELHADO(A)/BRASA/CHURRASCO,32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100501,PATINHO,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,5,BIFE,1,15,Grama
7100501,PATINHO,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100501,PATINHO,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,5,BIFE,1000,15,Quilo
7100501,PATINHO,4,ASSADO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100501,PATINHO,4,ASSADO(A),68,GRAMA,5,BIFE,1,15,Grama
7100501,PATINHO,4,ASSADO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100501,PATINHO,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100501,PATINHO,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100501,PATINHO,5,FRITO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100501,PATINHO,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100501,PATINHO,6,EMPANADO(A)/A MILANESA,5,BIFE,5,BIFE,80,1,Bife bovino à milanesa - unidade média
7100501,PATINHO,6,EMPANADO(A)/A MILANESA,68,GRAMA,5,BIFE,1,15,Grama
7100501,PATINHO,6,EMPANADO(A)/A MILANESA,94,QUILO,5,BIFE,1000,15,Quilo
7100501,PATINHO,8,MOLHO VERMELHO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100501,PATINHO,8,MOLHO VERMELHO,68,GRAMA,5,BIFE,1,15,Grama
7100501,PATINHO,8,MOLHO VERMELHO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100501,PATINHO,8,MOLHO VERMELHO,94,QUILO,5,BIFE,1000,15,Quilo
7100501,PATINHO,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100501,PATINHO,13,ENSOPADO,68,GRAMA,81,PEDACO,1,15,Grama
7100501,PATINHO,13,ENSOPADO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100501,PATINHO,13,ENSOPADO,87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100501,PATINHO,13,ENSOPADO,94,QUILO,81,PEDACO,1000,15,Quilo
7100502,CABECA DE LOMBO (CARNE BOVINA),2,CROZIDO(A),32,FATIA,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100502,CABECA DE LOMBO (CARNE BOVINA),2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100502,CABECA DE LOMBO (CARNE BOVINA),2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100502,CABECA DE LOMBO (CARNE BOVINA),2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100502,CABECA DE LOMBO (CARNE BOVINA),3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7100502,CABECA DE LOMBO (CARNE BOVINA),3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,81,PEDACO,1,15,Grama
7100502,CABECA DE LOMBO (CARNE BOVINA),3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100502,CABECA DE LOMBO (CARNE BOVINA),3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,81,PEDACO,1000,15,Quilo
7100502,CABECA DE LOMBO (CARNE BOVINA),4,ASSADO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7100502,CABECA DE LOMBO (CARNE BOVINA),4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100502,CABECA DE LOMBO (CARNE BOVINA),4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100502,CABECA DE LOMBO (CARNE BOVINA),4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100502,CABECA DE LOMBO (CARNE BOVINA),5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100502,CABECA DE LOMBO (CARNE BOVINA),5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100502,CABECA DE LOMBO (CARNE BOVINA),5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100502,CABECA DE LOMBO (CARNE BOVINA),6,EMPANADO(A)/A MILANESA,68,GRAMA,81,PEDACO,1,15,Grama
7100502,CABECA DE LOMBO (CARNE BOVINA),6,EMPANADO(A)/A MILANESA,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100502,CABECA DE LOMBO (CARNE BOVINA),6,EMPANADO(A)/A MILANESA,94,QUILO,81,PEDACO,1000,15,Quilo
7100502,CABECA DE LOMBO (CARNE BOVINA),7,REFOGADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100502,CABECA DE LOMBO (CARNE BOVINA),7,REFOGADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100502,CABECA DE LOMBO (CARNE BOVINA),7,REFOGADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100604,POSTA BRANCA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,32,FATIA,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100604,POSTA BRANCA,2,CROZIDO(A),32,FATIA,32,FATIA,35,1,Carne bovina ensopada - pedaço médio
7100604,POSTA BRANCA,2,CROZIDO(A),68,GRAMA,32,FATIA,1,15,Grama
7100604,POSTA BRANCA,2,CROZIDO(A),94,QUILO,32,FATIA,1000,15,Quilo
7100604,POSTA BRANCA,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100604,POSTA BRANCA,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100604,POSTA BRANCA,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100604,POSTA BRANCA,8,MOLHO VERMELHO,32,FATIA,32,FATIA,35,1,Carne bovina ensopada - pedaço médio
7100604,POSTA BRANCA,8,MOLHO VERMELHO,68,GRAMA,32,FATIA,1,15,Grama
7100604,POSTA BRANCA,8,MOLHO VERMELHO,94,QUILO,32,FATIA,1000,15,Quilo
7100606,TATU (LAGARTO REDONDO),2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100606,TATU (LAGARTO REDONDO),2,CROZIDO(A),17,CONCHA,81,PEDACO,140,1,Carne bovina ensopada com legumes - 2 colheres de arroz cheias
7100606,TATU (LAGARTO REDONDO),2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100606,TATU (LAGARTO REDONDO),2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100606,TATU (LAGARTO REDONDO),2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100606,TATU (LAGARTO REDONDO),4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100606,TATU (LAGARTO REDONDO),4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100606,TATU (LAGARTO REDONDO),4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100606,TATU (LAGARTO REDONDO),7,REFOGADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100606,TATU (LAGARTO REDONDO),7,REFOGADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100606,TATU (LAGARTO REDONDO),7,REFOGADO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100606,TATU (LAGARTO REDONDO),7,REFOGADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100606,TATU (LAGARTO REDONDO),99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100606,TATU (LAGARTO REDONDO),99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
7100606,TATU (LAGARTO REDONDO),99,NAO SE APLICA,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100606,TATU (LAGARTO REDONDO),99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
7100607,PAULISTA,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100607,PAULISTA,2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100607,PAULISTA,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100607,PAULISTA,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100607,PAULISTA,4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100607,PAULISTA,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100608,LOMBO PAULISTA (CARNE BOVINA),2,CROZIDO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7100608,LOMBO PAULISTA (CARNE BOVINA),2,CROZIDO(A),32,FATIA,81,PEDACO,90,1,Carne assada - fatia média
7100608,LOMBO PAULISTA (CARNE BOVINA),2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100608,LOMBO PAULISTA (CARNE BOVINA),2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100608,LOMBO PAULISTA (CARNE BOVINA),2,CROZIDO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100608,LOMBO PAULISTA (CARNE BOVINA),2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100608,LOMBO PAULISTA (CARNE BOVINA),4,ASSADO(A),32,FATIA,81,PEDACO,90,1,Carne assada - fatia média
7100608,LOMBO PAULISTA (CARNE BOVINA),4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100608,LOMBO PAULISTA (CARNE BOVINA),4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100608,LOMBO PAULISTA (CARNE BOVINA),4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100608,LOMBO PAULISTA (CARNE BOVINA),5,FRITO(A),5,BIFE,32,FATIA,100,1,Bife bovino - unidade média
7100608,LOMBO PAULISTA (CARNE BOVINA),5,FRITO(A),32,FATIA,32,FATIA,90,1,Carne assada - fatia média
7100608,LOMBO PAULISTA (CARNE BOVINA),5,FRITO(A),68,GRAMA,32,FATIA,1,15,Grama
7100608,LOMBO PAULISTA (CARNE BOVINA),5,FRITO(A),94,QUILO,32,FATIA,1000,15,Quilo
7100608,LOMBO PAULISTA (CARNE BOVINA),13,ENSOPADO,32,FATIA,81,PEDACO,90,1,Carne assada - fatia média
7100608,LOMBO PAULISTA (CARNE BOVINA),13,ENSOPADO,68,GRAMA,81,PEDACO,1,15,Grama
7100608,LOMBO PAULISTA (CARNE BOVINA),13,ENSOPADO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100608,LOMBO PAULISTA (CARNE BOVINA),13,ENSOPADO,87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100608,LOMBO PAULISTA (CARNE BOVINA),13,ENSOPADO,94,QUILO,81,PEDACO,1000,15,Quilo
7100702,POSTA VERMELHA,2,CROZIDO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100702,POSTA VERMELHA,2,CROZIDO(A),32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100702,POSTA VERMELHA,2,CROZIDO(A),68,GRAMA,5,BIFE,1,15,Grama
7100702,POSTA VERMELHA,2,CROZIDO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100702,POSTA VERMELHA,2,CROZIDO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100801,ACEM,2,CROZIDO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7100801,ACEM,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100801,ACEM,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100801,ACEM,2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100801,ACEM,2,CROZIDO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100801,ACEM,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100801,ACEM,4,ASSADO(A),32,FATIA,81,PEDACO,90,1,Carne bovina assada - fatia média
7100801,ACEM,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100801,ACEM,4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100801,ACEM,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100801,ACEM,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100801,ACEM,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100801,ACEM,5,FRITO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100801,ACEM,5,FRITO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100801,ACEM,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100801,ACEM,6,EMPANADO(A)/A MILANESA,5,BIFE,5,BIFE,80,1,Bife bovino à milanesa - unidade média
7100801,ACEM,6,EMPANADO(A)/A MILANESA,68,GRAMA,5,BIFE,1,15,Grama
7100801,ACEM,6,EMPANADO(A)/A MILANESA,94,QUILO,5,BIFE,1000,15,Quilo
7100801,ACEM,7,REFOGADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100801,ACEM,7,REFOGADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100801,ACEM,7,REFOGADO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100801,ACEM,7,REFOGADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100801,ACEM,13,ENSOPADO,68,GRAMA,81,PEDACO,1,15,Grama
7100801,ACEM,13,ENSOPADO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100801,ACEM,13,ENSOPADO,94,QUILO,81,PEDACO,1000,15,Quilo
7100803,AGULHA (ACEM),2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100803,AGULHA (ACEM),2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100803,AGULHA (ACEM),2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100803,AGULHA (ACEM),4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100803,AGULHA (ACEM),4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100803,AGULHA (ACEM),4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100803,AGULHA (ACEM),5,FRITO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100803,AGULHA (ACEM),5,FRITO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100803,AGULHA (ACEM),5,FRITO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100905,PALETA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100905,PALETA,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100905,PALETA,2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100905,PALETA,2,CROZIDO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100905,PALETA,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100905,PALETA,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100905,PALETA,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100905,PALETA,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100905,PALETA,8,MOLHO VERMELHO,68,GRAMA,81,PEDACO,1,15,Grama
7100905,PALETA,8,MOLHO VERMELHO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100905,PALETA,8,MOLHO VERMELHO,94,QUILO,81,PEDACO,1000,15,Quilo
7100905,PALETA,13,ENSOPADO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100905,PALETA,13,ENSOPADO,68,GRAMA,5,BIFE,1,15,Grama
7100905,PALETA,13,ENSOPADO,87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100905,PALETA,13,ENSOPADO,94,QUILO,5,BIFE,1000,15,Quilo
7100908,PA COM OSSO,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100908,PA COM OSSO,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100908,PA COM OSSO,2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100908,PA COM OSSO,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100908,PA COM OSSO,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,81,PEDACO,1,15,Grama
7100908,PA COM OSSO,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100908,PA COM OSSO,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,81,PEDACO,1000,15,Quilo
7100908,PA COM OSSO,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100908,PA COM OSSO,4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100908,PA COM OSSO,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7101001,MUSCULO BOVINO,2,CROZIDO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7101001,MUSCULO BOVINO,2,CROZIDO(A),16,COLHER DE SOPA,81,PEDACO,30,1,Carne bovina ensopada - colher de sopa cheia
7101001,MUSCULO BOVINO,2,CROZIDO(A),17,CONCHA,81,PEDACO,140,1,Carne bovina ensopada com legumes - 2 colheres de arroz cheias
7101001,MUSCULO BOVINO,2,CROZIDO(A),28,ESCUMADEIRA,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7101001,MUSCULO BOVINO,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7101001,MUSCULO BOVINO,2,CROZIDO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7101001,MUSCULO BOVINO,2,CROZIDO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7101001,MUSCULO BOVINO,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7101001,MUSCULO BOVINO,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7101001,MUSCULO BOVINO,4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7101001,MUSCULO BOVINO,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7101001,MUSCULO BOVINO,8,MOLHO VERMELHO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7101001,MUSCULO BOVINO,8,MOLHO VERMELHO,68,GRAMA,5,BIFE,1,15,Grama
7101001,MUSCULO BOVINO,8,MOLHO VERMELHO,94,QUILO,5,BIFE,1000,15,Quilo
7101001,MUSCULO BOVINO,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,81,PEDACO,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7101001,MUSCULO BOVINO,13,ENSOPADO,16,COLHER DE SOPA,81,PEDACO,30,1,Carne bovina ensopada - colher de sopa cheia
7101001,MUSCULO BOVINO,13,ENSOPADO,68,GRAMA,81,PEDACO,1,15,Grama
7101001,MUSCULO BOVINO,13,ENSOPADO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7101001,MUSCULO BOVINO,13,ENSOPADO,94,QUILO,81,PEDACO,1000,15,Quilo
7101001,MUSCULO BOVINO,15,SOPA,68,GRAMA,81,PEDACO,1,15,Grama
7101001,MUSCULO BOVINO,15,SOPA,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7101001,MUSCULO BOVINO,15,SOPA,94,QUILO,81,PEDACO,1000,15,Quilo
7101006,CHAMBARIL,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,12,COLHER DE ARROZ/SERVIR,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7101006,CHAMBARIL,2,CROZIDO(A),17,CONCHA,12,COLHER DE ARROZ/SERVIR,140,1,Carne bovina ensopada com legumes - 2 colheres de arroz cheias
7101006,CHAMBARIL,2,CROZIDO(A),68,GRAMA,12,COLHER DE ARROZ/SERVIR,1,15,Grama
7101006,CHAMBARIL,2,CROZIDO(A),81,PEDACO,12,COLHER DE ARROZ/SERVIR,35,1,Carne bovina ensopada - pedaço médio
7101006,CHAMBARIL,2,CROZIDO(A),94,QUILO,12,COLHER DE ARROZ/SERVIR,1000,15,Quilo
7101006,CHAMBARIL,4,ASSADO(A),12,COLHER DE ARROZ/SERVIR,12,COLHER DE ARROZ/SERVIR,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7101006,CHAMBARIL,4,ASSADO(A),68,GRAMA,12,COLHER DE ARROZ/SERVIR,1,15,Grama
7101006,CHAMBARIL,4,ASSADO(A),94,QUILO,12,COLHER DE ARROZ/SERVIR,1000,15,Quilo
7101006,CHAMBARIL,7,REFOGADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7101006,CHAMBARIL,7,REFOGADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7101006,CHAMBARIL,7,REFOGADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7101009,CARNE MARICA BOVINA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,12,COLHER DE ARROZ/SERVIR,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
